pre;ACD_avg;ACD_max;ACD_sum;FOUT_avg;FOUT_max;FOUT_sum;MLOC_avg;MLOC_max;MLOC_sum;NBD_avg;NBD_max;NBD_sum;NOCU;NOF_avg;NOF_max;NOF_sum;NOI_avg;NOI_max;NOI_sum;NOM_avg;NOM_max;NOM_sum;NOT_avg;NOT_max;NOT_sum;NSF_avg;NSF_max;NSF_sum;NSM_avg;NSM_max;NSM_sum;PAR_avg;PAR_max;PAR_sum;TLOC_avg;TLOC_max;TLOC_sum;VG_avg;VG_max;VG_sum;post
0;0;0;0;1.666666667;5;5;2.333333333;5;7;1;1;3;1;0;0;0;0;0;0;3;3;3;1;1;1;0;0;0;0;0;0;1;2;3;21;21;21;1.333333333;2;4;0
1;0;0;0;1.666666667;5;5;3;7;9;1;1;3;1;0;0;0;0;0;0;3;3;3;1;1;1;0;0;0;0;0;0;1;2;3;25;25;25;1.666666667;3;5;0
0;0;0;0;1.125;4;9;2.5;7;20;1.375;2;11;2;0.5;1;1;0;0;0;4;5;8;1;1;2;0;0;0;0;0;0;0.75;4;6;24;31;48;1.625;3;13;1
0;0;0;0;3.477272727;35;153;11.61363636;131;511;1.954545455;7;86;3;4.666666667;8;14;0;0;0;11;12;33;1;1;3;4.333333333;13;13;3.666666667;11;11;0.886363636;3;39;215.3333333;506;646;3.590909091;38;158;0
0;0;0;0;5.545454545;19;61;13.27272727;58;146;2.272727273;7;25;1;5;5;5;0;0;0;9;9;9;1;1;1;2;2;2;2;2;2;1.181818182;3;13;184;184;184;3.727272727;17;41;0
0;0;0;0;0;0;0;0.769230769;5;10;0.461538462;1;6;2;2.5;5;5;0.5;1;1;6.5;7;13;0.5;1;1;0;0;0;0;0;0;0.923076923;5;12;21;30;42;0.461538462;1;6;0
0;1;1;1;3.75;26;45;3.25;14;39;1.833333333;6;22;1;2;2;2;0;0;0;11;11;11;1;1;1;0;0;0;1;1;1;1.916666667;3;23;108;108;108;2.166666667;11;26;0
1;0.2;1;1;2.068181818;23;182;3.295454545;27;290;1.227272727;4;108;5;7.2;11;36;0;0;0;14.4;21;72;1;1;5;4.4;17;22;3.2;9;16;0.602272727;3;53;112;172;560;1.488636364;8;131;0
0;1.2;6;6;2.891891892;23;107;10.16216216;54;376;2.216216216;5;82;5;2;4;12;0;0;0;4.5;11;27;1;1;5;1.166666667;4;7;1.666666667;6;10;0.945945946;3;35;101;147;505;3.243243243;14;120;0
2;0;0;0;3.59929078;40;1015;5.35106383;65;1509;1.273049645;5;359;24;2.071428571;12;58;0.041666667;1;1;9.321428571;40;261;0.958333333;1;23;0.964285714;7;27;0.75;11;21;1;9;282;96.04166667;279;2305;2.386524823;17;673;1
2;0;0;0;3.058823529;18;104;5.647058824;31;192;1.294117647;4;44;2;4;10;12;0.5;1;1;11.33333333;20;34;0.5;1;1;1;3;3;0;0;0;0.676470588;2;23;140.5;267;281;1.882352941;8;64;1
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;5;5;5;0;0;0;0;0;0;0;0;0;1.8;2;9;8;8;8;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;2;4.5;9;9;0;0;0;10;20;20;0;0;0;0;0;0;17.5;23;35;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2;2;2;6;6;6;0;0;0;0
1;0;0;0;0;0;0;0.75;2;6;0.625;1;5;2;0.5;1;1;0.5;1;1;4;5;8;0.5;1;1;0;0;0;0;0;0;2;5;16;14;20;28;0.625;1;5;0
2;0;0;0;0.908396947;17;119;2.183206107;57;286;0.297709924;3;39;16;0.5;5;8;0.8125;1;13;8.0625;27;129;0.1875;1;3;0.625;7;10;0.125;2;2;0.916030534;9;120;30.625;250;490;0.992366412;18;130;0
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;4;4;4;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2;2;2;6;6;6;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;1;1;2;7;7;7;0;0;0;0
1;0;0;0;5.125;29;41;15.125;75;121;1.875;5;15;1;3;3;3;0;0;0;7;7;7;1;1;1;0;0;0;1;1;1;0.75;2;6;143;143;143;5;23;40;0
1;0.047619048;1;1;0.669491525;11;79;5.101694915;72;602;0.711864407;3;84;21;0.75;3;18;0.619047619;1;13;4.833333333;21;116;0.523809524;2;11;3.5;50;84;0.083333333;1;2;0.788135593;3;93;44.42857143;270;933;1.677966102;45;198;0
0;0;0;0;0;0;0;0.105263158;1;2;0;0;0;3;0;0;0;1;1;3;6.333333333;9;19;0;0;0;0.333333333;1;1;0;0;0;0.526315789;2;10;10.66666667;14;32;0;0;0;0
0;0;0;0;2.0625;12;33;12.25;76;196;1.75;6;28;2;1.5;3;3;0.5;1;1;7;9;14;0.5;1;1;0;0;0;1;2;2;0.875;3;14;122;236;244;3.375;18;54;0
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;7;7;7;0;0;0;0;0;0;0;0;0;0.857142857;2;6;12;12;12;0;0;0;0
0;0;0;0;0.136363636;1;3;0.545454545;2;12;0.454545455;1;10;4;0.25;1;1;0.75;1;3;5.5;11;22;0.25;1;1;0.5;2;2;0;0;0;2.727272727;9;60;25;57;100;0.454545455;1;10;0
0;0;0;0;2.846153846;14;74;15.57692308;62;405;2.269230769;6;59;2;4;10;12;0.5;1;1;8.666666667;18;26;0.5;1;1;0.333333333;1;1;0;0;0;0.961538462;3;25;253;498;506;3.692307692;15;96;0
16;0;0;0;4.939597315;39;736;7.946308725;59;1184;1.89261745;6;282;11;4;18;44;0.181818182;1;2;13.27272727;80;146;0.818181818;1;9;1.727272727;18;19;0.272727273;2;3;0.77852349;5;116;149;1047;1639;2.738255034;17;408;1
5;0;0;0;0.866666667;9;26;3.3;16;99;1.5;4;45;6;1.833333333;6;11;0.166666667;1;1;4.833333333;13;29;0.833333333;1;5;2.5;12;15;0.166666667;1;1;0.6;2;18;36.83333333;60;221;1.733333333;5;52;0
8;0;0;0;6.650793651;110;838;10.14285714;103;1278;2.103174603;6;265;8;3.777777778;24;34;0;0;0;13.88888889;58;125;1;1;8;0.222222222;2;2;0.111111111;1;1;0.904761905;5;114;209.125;1095;1673;3.23015873;35;407;1
2;0;0;0;5.05;38;303;8.2;73;492;1.866666667;6;112;7;2.111111111;4;19;0;0;0;6.444444444;25;58;1;1;7;2.555555556;15;23;0.222222222;1;2;0.866666667;4;52;107.1428571;367;750;2.566666667;14;154;1
2;0;0;0;0.205882353;3;7;0.235294118;2;8;0.205882353;1;7;8;0;0;0;0.875;1;7;3.625;14;29;0.125;1;1;0.75;4;6;0.625;5;5;0.794117647;2;27;10.75;33;86;0.205882353;1;7;0
0;0.6;2;3;3.142857143;10;66;7.80952381;33;164;1.714285714;3;36;5;0.6;1;3;0;0;0;2.6;4;13;1;1;5;0.8;1;4;1.6;6;8;0.761904762;2;16;48.2;53;241;2.238095238;10;47;0
0;0;0;0;0;0;0;0.31372549;6;16;0.156862745;1;8;14;0.857142857;5;12;0.928571429;1;13;3.642857143;9;51;0.071428571;1;1;0.071428571;1;1;0;0;0;0.607843137;5;31;10.21428571;42;143;0.156862745;1;8;0
0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;1;4;4;8;16;0;0;0;1.5;6;6;0;0;0;0.625;2;10;9.75;19;39;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;22;1.818181818;12;40;1;1;22;4.818181818;14;106;0;0;0;0;0;0;0;0;0;0.518867925;2;55;10.72727273;24;236;0;0;0;0
9;0.023809524;1;1;4.7;55;2726;8.218965517;76;4767;1.7;7;986;42;2.854545455;17;157;0.166666667;1;7;8.363636364;65;460;0.833333333;1;35;3.127272727;79;172;2.181818182;30;120;1.043103448;7;605;159.4761905;1770;6698;2.981034483;27;1729;0
0;0;0;0;1.876923077;10;122;3.353846154;32;218;1.215384615;4;79;8;1.625;3;13;0.125;1;1;8.125;15;65;0.875;1;7;0;0;0;0;0;0;0.661538462;3;43;51.5;111;412;1.384615385;7;90;0
1;0;0;0;2.278571429;26;319;4.007142857;44;561;1.407142857;7;197;10;1.5;6;15;0;0;0;14;48;140;1;1;10;0;0;0;0;0;0;0.507142857;2;71;96;399;960;1.971428571;9;276;0
0;0;0;0;3.25;71;845;5.580769231;71;1451;1.326923077;5;345;16;4.5;19;72;0;0;0;16.1875;53;259;1;1;16;0.25;3;4;0.0625;1;1;0.796153846;4;207;139.3125;633;2229;2.05;17;533;0
0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1;1;11;1.727272727;7;19;0;0;0;0;0;0;0;0;0;0.473684211;2;9;5.818181818;12;64;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;15;1.666666667;8;25;1;1;15;7.8;37;117;0;0;0;1.8;17;27;0;0;0;0.478632479;2;56;16.06666667;64;241;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0;19;0.631578947;6;12;1;1;19;3.210526316;15;61;0;0;0;0.842105263;6;16;0;0;0;0.229508197;2;14;8.263157895;26;157;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0;13;1.769230769;7;23;1;1;13;7.076923077;18;92;0;0;0;0;0;0;0;0;0;0.391304348;1;36;13.38461538;31;174;0;0;0;0
0;0;0;0;3.176;49;1191;5.152;58;1932;1.378666667;7;517;27;2.37037037;7;64;0;0;0;13.81481481;35;373;1;1;27;0.185185185;2;5;0.074074074;1;2;0.778666667;5;292;112.1481481;350;3028;2.021333333;14;758;0
2;0;0;0;3.484536082;37;1014;6.70790378;64;1952;1.573883162;7;458;22;3.136363636;17;69;0;0;0;13.13636364;75;289;1;1;22;0.954545455;6;21;0.090909091;1;2;0.81443299;4;237;127.5;824;2805;2.505154639;20;729;0
0;0;0;0;2.166666667;9;65;3.533333333;20;106;1.133333333;3;34;4;2.75;5;11;0.25;1;1;7.5;10;30;0.75;1;3;3;6;12;0;0;0;1;3;30;53.75;106;215;1.733333333;8;52;0
2;0;0;0;2.445378151;29;582;4.462184874;32;1062;1.357142857;4;323;17;3.058823529;8;52;0;0;0;13.88235294;27;236;1;1;17;0.235294118;3;4;0.117647059;1;2;0.865546218;4;206;106.5294118;222;1811;1.773109244;13;422;0
0;0;0;0;5.473684211;22;104;15.10526316;62;287;2.210526316;4;42;2;3.333333333;8;10;0;0;0;4.666666667;11;14;1;1;2;0.666666667;1;2;1.666666667;5;5;2.157894737;5;41;182.5;263;365;5.684210526;23;108;0
0;2;4;4;3.066666667;12;46;7.8;18;117;1.666666667;3;25;2;2.5;5;5;0;0;0;5;9;10;1;1;2;1;2;2;2.5;3;5;0.866666667;3;13;84;131;168;1.8;3;27;0
0;0.571428571;4;4;2.966666667;38;267;5.577777778;48;502;1.422222222;6;128;7;2.111111111;14;38;0;0;0;4.833333333;26;87;1;1;7;0.388888889;3;7;0.166666667;2;3;0.9;4;81;127.2857143;479;891;2.166666667;14;195;0
5;0.2;2;2;6.604395604;111;601;11.49450549;160;1046;1.835164835;6;167;10;2.909090909;18;32;0;0;0;7.909090909;40;87;1;1;10;1.272727273;4;14;0.363636364;4;4;0.626373626;4;57;140.8;830;1408;3.978021978;33;362;1
2;0;0;0;2.338028169;26;166;6.507042254;58;462;1.394366197;5;99;8;2.9;11;29;0.25;1;2;5.8;20;58;0.75;1;6;1.6;7;16;1.3;13;13;1.464788732;7;104;85.75;281;686;2.366197183;25;168;0
35;0.636363636;19;42;3.894854586;183;3482;6.610738255;187;5910;1.406040268;6;1257;66;2.775700935;69;297;0.348484848;1;23;8.186915888;144;876;0.651515152;1;43;2.542056075;66;272;0.14953271;4;16;1.031319911;7;922;139.3787879;2782;9199;2.439597315;37;2181;1
0;0;0;0;1.666666667;6;10;2.666666667;8;16;1.333333333;3;8;1;0;0;0;0;0;0;3;4;6;1;1;1;0;0;0;0;0;0;2;2;12;41;41;41;1.333333333;3;8;0
2;0.25;1;1;3.24;28;81;5.72;34;143;1.32;5;33;4;2.25;5;9;0.25;1;1;6;7;24;0.75;1;3;1;4;4;0;0;0;0.56;2;14;66.25;125;265;2.32;14;58;0
2;2.333333333;12;21;4.722689076;96;562;7.218487395;145;859;1.428571429;4;170;9;4;14;44;0;0;0;9.909090909;35;109;1;1;9;0.363636364;2;4;0.727272727;3;8;0.781512605;6;93;148.6666667;573;1338;1.865546218;8;222;0
0;0.125;1;1;3.884210526;33;369;6.747368421;89;641;1.368421053;5;130;8;2.5;13;20;0.375;1;3;9;51;72;0.625;1;5;29.75;147;238;2.875;17;23;0.863157895;3;82;147.75;549;1182;2.6;31;247;0
0;0;0;0;3;25;54;3.611111111;22;65;1.166666667;2;21;4;1.75;4;7;0;0;0;4.5;7;18;1;1;4;0;0;0;0;0;0;0.722222222;1;13;34.5;47;138;2.055555556;10;37;0
0;0.333333333;2;2;9.379310345;40;272;12.03448276;47;349;2.310344828;5;67;6;0.833333333;2;5;0;0;0;3.333333333;7;20;1;1;6;0;0;0;1.5;6;9;1.344827586;3;39;83.66666667;186;502;3.551724138;11;103;0
0;0.378378378;2;14;2.233183857;22;996;3.80941704;45;1699;1.228699552;4;548;37;1.574074074;10;85;0.054054054;1;2;8.240740741;59;445;0.945945946;1;35;0.37037037;7;20;0.018518519;1;1;0.778026906;4;347;83.56756757;526;3092;1.686098655;16;752;0
0;1.3125;11;21;6.432835821;52;1293;9.76119403;72;1962;1.830845771;7;368;16;1.0625;8;34;0;0;0;6.25;37;200;1;1;16;0.71875;10;23;0.03125;1;1;1.064676617;6;214;169.625;943;2714;2.950248756;27;593;0
0;0.8;2;4;4.622222222;36;416;7.611111111;35;685;1.888888889;7;170;5;3;11;18;0.2;1;1;14.66666667;28;88;0.8;1;4;0;0;0;0.333333333;2;2;0.977777778;3;88;188.8;384;944;2.711111111;13;244;0
0;1.590909091;13;70;5.806941432;87;2677;8.481561822;181;3910;1.570498915;6;724;44;1.836065574;11;112;0;0;0;7.491803279;25;457;1;1;44;2.803278689;15;171;0.06557377;4;4;0.887201735;5;409;134.6818182;404;5926;2.292841649;15;1057;0
0;1.710526316;10;65;6.70233463;121;3445;9.63229572;183;4951;1.688715953;6;868;38;2.2;10;132;0;0;0;8.25;32;495;1;1;38;1.316666667;13;79;0.316666667;12;19;0.945525292;5;486;182.5526316;750;6937;2.659533074;28;1367;0
0;1.142857143;2;8;4.105263158;39;234;6.421052632;59;366;1.456140351;6;83;7;1.142857143;5;8;0;0;0;8.142857143;19;57;1;1;7;0;0;0;0;0;0;0.719298246;3;41;83.28571429;138;583;2.087719298;13;119;0
0;0.777777778;5;28;4.288961039;56;1321;7.314935065;91;2253;1.474025974;4;454;36;1.782608696;10;82;0.055555556;1;2;6.630434783;26;305;0.944444444;1;34;1.891304348;16;87;0.065217391;3;3;0.811688312;4;250;96.63888889;377;3479;2.214285714;14;682;0
0;1.315789474;8;25;4.936893204;53;1017;7.640776699;82;1574;1.567961165;5;323;19;1.851851852;10;50;0;0;0;7.481481481;27;202;1;1;19;0.296296296;5;8;0.148148148;4;4;0.90776699;4;187;122.5789474;480;2329;2.199029126;13;453;0
0;0;0;0;3.29787234;19;155;5.957446809;46;280;1.404255319;4;66;15;1.4;10;21;0.2;1;3;2.733333333;10;41;0.8;1;12;0.333333333;3;5;0.4;5;6;1.255319149;4;59;34.2;91;513;2.340425532;13;110;0
0;0;0;0;0.384615385;3;15;1.487179487;5;58;1.076923077;2;42;9;0.444444444;3;4;0.111111111;1;1;4.333333333;8;39;0.888888889;1;8;0.111111111;1;1;0;0;0;0.717948718;3;28;19.11111111;38;172;1.102564103;2;43;0
0;2.4;15;48;7.233676976;88;2105;10.07560137;80;2932;1.859106529;10;541;20;3.642857143;24;102;0.05;1;1;8.857142857;41;248;0.95;1;19;0.607142857;7;17;1.535714286;36;43;0.907216495;5;264;201;556;4020;2.656357388;18;773;0
0;0;0;0;1.253968254;29;158;1.801587302;36;227;0.666666667;5;84;9;2.444444444;13;22;0.555555556;1;5;14;33;126;0.444444444;1;4;0;0;0;0;0;0;0.761904762;4;96;53.77777778;167;484;0.849206349;11;107;0
0;0;0;0;2.6875;29;86;3.53125;46;113;1.28125;6;41;4;2.5;5;10;0;0;0;8;16;32;1;1;4;0;0;0;0;0;0;0.84375;2;27;55;94;220;1.65625;15;53;0
0;0;0;0;2.655172414;24;77;3.310344828;31;96;1.310344828;5;38;4;2;4;8;0;0;0;7.25;10;29;1;1;4;0;0;0;0;0;0;0.655172414;2;19;47.75;95;191;1.551724138;9;45;0
0;0;0;0;2.786956522;31;641;4.004347826;31;921;1.339130435;5;308;19;1.631578947;10;31;0;0;0;12.10526316;30;230;1;1;19;0;0;0;0;0;0;0.752173913;4;173;82.05263158;283;1559;1.939130435;15;446;0
0;0.722222222;4;13;1.677018634;20;270;4.01863354;33;647;1.167701863;4;188;18;1.857142857;7;39;0.111111111;1;2;7.428571429;18;156;0.888888889;1;16;0.19047619;3;4;0.238095238;5;5;1.285714286;9;207;66.33333333;166;1194;1.465838509;7;236;0
0;0.583333333;3;7;4.676470588;32;636;6.573529412;50;894;1.308823529;5;178;12;2.444444444;8;44;0;0;0;7.388888889;17;133;1;1;12;1;7;18;0.166666667;1;3;0.580882353;4;79;120.8333333;282;1450;1.860294118;11;253;0
0;0;0;0;6;17;60;8;22;80;1.8;5;18;1;0.666666667;2;2;0;0;0;3.333333333;8;10;1;1;1;0;0;0;0;0;0;0.4;1;4;127;127;127;2.6;8;26;0
0;0.16;3;4;4.757142857;23;666;8.571428571;33;1200;1.785714286;5;250;25;1.513513514;7;56;0;0;0;3.648648649;17;135;1;1;25;0.918918919;15;34;0.135135135;5;5;0.942857143;5;132;81.36;344;2034;2.557142857;11;358;0
0;0;0;0;2.434782609;11;112;4.847826087;14;223;1.391304348;3;64;7;1.142857143;2;8;0;0;0;5.714285714;18;40;1;1;7;1.571428571;9;11;0.857142857;6;6;1.304347826;3;60;57.85714286;161;405;2.195652174;7;101;0
0;2;20;28;5.177304965;74;730;8.992907801;116;1268;1.631205674;4;230;14;3.111111111;26;56;0;0;0;7.833333333;35;141;1;1;14;0.055555556;1;1;0;0;0;0.780141844;3;110;127.2142857;783;1781;2.645390071;17;373;0
0;0.470588235;3;8;3.253846154;28;423;5.592307692;52;727;1.338461538;6;174;17;1.64;9;41;0.117647059;1;2;5;14;125;0.882352941;1;15;0.84;7;21;0.2;5;5;0.861538462;4;112;72.41176471;269;1231;1.761538462;11;229;0
0;2;14;16;6.307017544;34;719;8.192982456;61;934;1.526315789;6;174;8;3.090909091;23;34;0;0;0;10.09090909;37;111;1;1;8;0.818181818;5;9;0.272727273;3;3;0.947368421;7;108;167.75;536;1342;2.385964912;16;272;0
0;1.75;10;21;6.455357143;67;723;9.758928571;117;1093;1.616071429;4;181;12;3.6875;15;59;0;0;0;7;19;112;1;1;12;2.4375;18;39;0;0;0;0.9375;6;105;133.25;443;1599;2.446428571;11;274;0
0;0.636363636;3;7;7.95959596;90;788;10.37373737;76;1027;1.555555556;4;154;11;2.666666667;17;40;0;0;0;6.333333333;18;95;1;1;11;2.733333333;15;41;0.266666667;2;4;0.797979798;6;79;135.4545455;365;1490;2.393939394;16;237;0
0;2.916666667;11;35;7.602339181;55;1300;11.68421053;87;1998;1.994152047;6;341;12;2.166666667;11;52;0;0;0;7.041666667;28;169;1;1;12;0.833333333;5;20;0.083333333;1;2;1.111111111;5;190;229;596;2748;2.701754386;12;462;0
0;1.076923077;3;14;7.1;74;852;8.991666667;79;1079;1.45;5;174;13;5.071428571;22;71;0;0;0;8.357142857;20;117;1;1;13;0.714285714;6;10;0;0;0;0.858333333;5;103;120.4615385;278;1566;2.183333333;18;262;0
0;1.333333333;2;4;22.52380952;228;473;25.19047619;230;529;1.761904762;4;37;3;2.666666667;5;8;0;0;0;6.666666667;12;20;1;1;3;4;8;12;0;0;0;1;3;21;216;528;648;2.666666667;8;56;0
0;0.08;1;2;4.530232558;47;974;6.576744186;68;1414;1.325581395;4;285;25;0.96969697;8;32;0;0;0;6.484848485;17;214;1;1;25;5.272727273;26;174;0.03030303;1;1;0.586046512;3;126;92.12;344;2303;2.03255814;26;437;0
0;0.777777778;3;7;6.181818182;30;476;8.753246753;48;674;1.805194805;5;139;9;1.3125;7;21;0;0;0;4.125;17;66;1;1;9;1.125;7;18;0.6875;5;11;1.012987013;3;78;116.2222222;293;1046;2.350649351;9;181;0
0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;1;1;7;3.142857143;10;22;0;0;0;0;0;0;0;0;0;0.454545455;3;10;7.714285714;13;54;0;0;0;0
0;1.375;4;11;5.387096774;47;501;8.989247312;49;836;1.731182796;6;161;8;3.076923077;10;40;0;0;0;7.153846154;20;93;1;1;8;0.384615385;3;5;0;0;0;0.860215054;3;80;152.75;227;1222;2.440860215;13;227;0
0;0.230769231;1;3;2.356589147;22;304;4.689922481;75;605;1.286821705;6;166;13;1.857142857;4;26;0.153846154;1;2;9.214285714;24;129;0.846153846;1;11;0.5;5;7;0;0;0;1.085271318;5;140;76.53846154;326;995;1.798449612;16;232;0
12;0.636363636;3;7;4.122222222;38;371;8.866666667;49;798;1.888888889;6;170;11;4.833333333;42;58;0.272727273;1;3;2.666666667;8;32;0.727272727;1;8;3.833333333;21;46;4.666666667;27;56;1.466666667;4;132;109.7272727;499;1207;2.933333333;16;264;1
3;1.6;3;8;2.041666667;12;98;5.166666667;31;248;1.625;6;78;5;2.666666667;9;16;0.2;1;1;7.666666667;16;46;0.8;1;4;0.333333333;2;2;0.333333333;2;2;0.958333333;6;46;90;194;450;1.916666667;7;92;1
2;0.666666667;3;4;3.6875;30;236;7.375;44;472;1.40625;4;90;6;4.857142857;10;34;0.166666667;1;1;9.142857143;22;64;0.833333333;1;5;0.571428571;2;4;0;0;0;1.234375;7;79;118.1666667;242;709;1.765625;8;113;1
3;2.4;8;12;5.649122807;75;322;9.368421053;138;534;1.543859649;3;88;5;2.125;4;17;0;0;0;7;13;56;1;1;5;0.25;2;2;0.125;1;1;0.701754386;4;40;151;297;755;1.807017544;5;103;1
1;0.2;1;1;2.162162162;10;80;3.432432432;15;127;1.243243243;3;46;5;3.2;8;16;0;0;0;7.4;12;37;1;1;5;3.4;6;17;0;0;0;0.648648649;3;24;54.2;74;271;1.567567568;5;58;1
69;1.511111111;10;68;3.610927152;64;2181;6.402317881;105;3867;1.678807947;8;1014;45;2.375;11;152;0.111111111;1;5;8.984375;48;575;0.888888889;1;40;0.875;9;56;0.28125;5;18;0.773178808;5;467;131.0888889;538;5899;2.13410596;20;1289;1
23;1;3;18;4.811965812;31;563;7.683760684;36;899;1.948717949;6;228;18;3.15;9;63;0;0;0;5.65;14;113;1;1;18;0.35;5;7;0.2;4;4;0.905982906;4;106;80.88888889;158;1456;2.341880342;11;274;1
11;1.090909091;4;12;5.35106383;71;503;8.808510638;125;828;1.744680851;7;164;11;3.071428571;9;43;0;0;0;6.714285714;15;94;1;1;11;0.642857143;7;9;0;0;0;0.776595745;6;73;117;176;1287;2;10;188;1
6;0.25;1;2;1.27027027;16;47;2.567567568;14;95;1.216216216;3;45;8;1.375;7;11;0.375;1;3;4;16;32;0.625;1;5;0.375;2;3;0.625;3;5;0.486486486;2;18;28.25;96;226;1.216216216;4;45;1
16;0.625;9;15;1.713261649;38;478;3.329749104;77;929;1.093189964;8;305;24;1.642857143;16;46;0.5;1;12;9.642857143;28;270;0.5;1;12;1.5;25;42;0.321428571;3;9;0.795698925;6;222;71.08333333;390;1706;1.211469534;8;338;1
