pre;ACD_avg;ACD_max;ACD_sum;FOUT_avg;FOUT_max;FOUT_sum;MLOC_avg;MLOC_max;MLOC_sum;NBD_avg;NBD_max;NBD_sum;NOCU;NOF_avg;NOF_max;NOF_sum;NOI_avg;NOI_max;NOI_sum;NOM_avg;NOM_max;NOM_sum;NOT_avg;NOT_max;NOT_sum;NSF_avg;NSF_max;NSF_sum;NSM_avg;NSM_max;NSM_sum;PAR_avg;PAR_max;PAR_sum;TLOC_avg;TLOC_max;TLOC_sum;VG_avg;VG_max;VG_sum;post;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.029411765;1;1;1.922279793;28;742;6.056994819;48;2338;1.398963731;6;540;34;3.162162162;12;117;0.088235294;1;3;9.891891892;48;366;0.911764706;1;31;0.432432432;5;16;0.540540541;16;20;0.777202073;6;300;100.2647059;347;3409;2.17357513;19;839;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0;0;0;2.539184953;28;810;5.987460815;90;1910;1.561128527;7;498;15;4.133333333;12;62;0.066666667;1;1;21.26666667;54;319;0.933333333;1;14;0.8;12;12;0;0;0;1.539184953;25;491;187.6;473;2814;2.059561129;20;657;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;3.28125;27;315;7.572916667;55;727;1.65625;7;159;12;2.583333333;8;31;0.166666667;1;2;7.583333333;14;91;0.833333333;1;10;0.333333333;4;4;0.416666667;5;5;1.979166667;9;190;91.08333333;272;1093;2.708333333;18;260;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0.133333333;1;2;4.371621622;48;647;11.25;108;1665;1.885135135;7;279;15;4.666666667;25;70;0.066666667;1;1;9.133333333;29;137;0.933333333;1;14;0.933333333;11;14;0.733333333;11;11;1.783783784;10;264;149.2666667;470;2239;3.959459459;30;586;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0.166666667;2;5;4.449035813;72;1615;15.99173554;263;5805;2.192837466;8;796;30;3.323529412;13;113;0;0;0;10.41176471;42;354;1;1;30;0.441176471;8;15;0.264705882;9;9;1.944903581;10;706;248.0333333;1274;7441;5.286501377;82;1919;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;3.736842105;32;71;11.52631579;88;219;1.842105263;6;35;2;6.5;8;13;0.5;1;1;9;15;18;0.5;1;1;0.5;1;1;0.5;1;1;0.473684211;3;9;140.5;269;281;3.631578947;27;69;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0.03125;1;1;5.741747573;310;2957;9.229126214;994;4753;1.238834951;7;638;32;4.454545455;23;147;0.09375;1;3;15.27272727;220;504;0.90625;1;29;0.878787879;10;29;0.333333333;7;11;1.130097087;6;582;194.8125;2084;6234;2.293203883;234;1181;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0.25;3;7;6.869257951;81;1944;18.33568905;229;5189;2.113074205;8;598;28;2.689655172;13;78;0.071428571;1;2;9.517241379;38;276;0.928571429;1;26;5.689655172;140;165;0.068965517;1;2;1.293286219;11;366;228.0714286;1455;6386;5.519434629;139;1562;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;0;0;0;5.74;72;287;34.44;488;1722;1.98;9;99;1;23;23;23;0;0;0;42;42;42;1;1;1;2;2;2;8;8;8;1.1;7;55;1872;1872;1872;12.46;191;623;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;2.117647059;31;36;13.94117647;141;237;1.294117647;4;22;2;6.5;10;13;0;0;0;8.5;14;17;1;1;2;8.5;17;17;0;0;0;0.529411765;3;9;154.5;159;309;5.470588235;46;93;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0;0;0;2.424107143;23;543;5.96875;67;1337;1.486607143;5;333;17;1.294117647;4;22;0.117647059;1;2;12.17647059;46;207;0.882352941;1;15;0.823529412;6;14;1;8;17;1.205357143;4;270;112.0588235;505;1905;2.09375;22;469;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;0.230769231;2;3;3.230337079;37;575;6.730337079;86;1198;1.443820225;4;257;13;3.875;8;62;0;0;0;10.6875;33;171;1;1;13;0.5625;2;9;0.4375;5;7;1.140449438;6;203;133.3076923;471;1733;2.691011236;26;479;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0;0;0;2.484787018;40;1225;4.478701826;56;2208;1.279918864;5;631;39;2.794871795;15;109;0.051282051;1;2;11.82051282;60;461;0.948717949;1;37;3.871794872;39;151;0.820512821;5;32;0.941176471;6;464;92.41025641;618;3604;1.606490872;9;792;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;0.05;1;1;4.975308642;46;1209;7.296296296;51;1773;1.522633745;6;370;20;3.095238095;8;65;0.15;1;3;10.71428571;31;225;0.85;1;17;1.238095238;8;26;0.857142857;15;18;1.395061728;7;339;125.2;503;2504;2.572016461;16;625;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0.5;4;4;3.641304348;21;335;6.032608696;26;555;1.608695652;4;148;8;1.75;5;14;0.125;1;1;11.5;23;92;0.875;1;7;0.875;6;7;0;0;0;1.152173913;5;106;101.875;277;815;2.043478261;10;188;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;0.262295082;4;16;5.475982533;81;5016;7.798034934;83;7143;1.577510917;8;1445;61;2.451612903;21;152;0.06557377;1;4;14.35483871;88;890;0.93442623;1;57;2.35483871;30;146;0.419354839;9;26;1.217248908;6;1115;160.3114754;1231;9779;2.549126638;24;2335;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0;0;0;1.967213115;45;240;4.680327869;40;571;1.360655738;3;166;12;1.416666667;6;17;0;0;0;6.416666667;22;77;1;1;12;5.166666667;30;62;3.75;16;45;0.631147541;3;77;80.33333333;282;964;2;8;244;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0.1875;1;3;2.728070175;14;311;6.035087719;37;688;1.578947368;5;180;16;1.823529412;5;31;0.375;1;6;6.470588235;47;110;0.625;1;10;0.705882353;3;12;0.235294118;2;4;1.342105263;6;153;65.5625;448;1049;2.271929825;12;259;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;0;0;0;0.107266436;10;31;0.269896194;19;78;0.07266436;2;21;31;0.258064516;7;8;0.903225806;1;28;9.193548387;48;285;0.096774194;1;3;3.129032258;26;97;0.129032258;4;4;1.07266436;4;310;19.70967742;66;611;0.093425606;6;27;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0;0;0;3.652173913;17;84;5.130434783;17;118;1.347826087;3;31;4;2.5;4;10;0;0;0;4.5;9;18;1;1;4;2;3;8;1.25;5;5;0.869565217;3;20;54.25;76;217;2.695652174;10;62;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;2;12;18;24;0;0;0;0.5;1;1;0;0;0;2.708333333;5;65;43.5;48;87;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1.233333333;5;37;2.39088729;50;997;5.683453237;106;2370;1.256594724;5;524;30;3.567567568;19;132;0.2;1;6;10.45945946;45;387;0.8;1;24;0.702702703;7;26;0.810810811;11;30;0.990407674;6;413;121.5;531;3645;1.877697842;24;783;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0.6;12;12;3.170886076;51;501;7.094936709;122;1121;1.316455696;6;208;20;2.090909091;11;46;0.4;1;8;7.181818182;36;158;0.6;1;12;0.227272727;3;5;0;0;0;1.265822785;6;200;82.3;437;1646;2.202531646;28;348;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0.333333333;1;1;0.705882353;3;12;2.117647059;7;36;1.235294118;2;21;3;0.5;2;2;0;0;0;2.75;7;11;1;1;3;0.5;2;2;1.5;4;6;0.764705882;2;13;30.66666667;42;92;1.352941176;2;23;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;0.037037037;1;1;5.752212389;70;1300;9.650442478;123;2181;1.911504425;7;432;27;3.028571429;9;106;0.111111111;1;3;5.542857143;20;194;0.888888889;1;24;0.4;5;14;0.914285714;14;32;1.566371681;7;354;116.4814815;553;3145;3.154867257;33;713;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;0.090909091;1;1;3.212328767;35;938;4.140410959;35;1209;1.304794521;4;381;11;1.833333333;5;22;0;0;0;20.08333333;126;241;1;1;11;0.833333333;6;10;4.25;23;51;1.044520548;4;305;177.4545455;655;1952;1.801369863;12;526;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0;0;0;4.634146341;36;190;8.341463415;80;342;1.926829268;6;79;5;1;5;5;0;0;0;3.2;8;16;1;1;5;1.4;7;7;5;19;25;1.195121951;4;49;103.8;312;519;3.024390244;23;124;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0.166666667;1;2;3.013793103;18;437;4.862068966;35;705;1.448275862;5;210;12;1.785714286;6;25;0;0;0;6.214285714;19;87;1;1;12;0.214285714;2;3;4.142857143;38;58;1.089655172;5;158;99.91666667;353;1199;2.082758621;13;302;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;0;0;0;1.019480519;13;157;2.038961039;21;314;0.876623377;3;135;20;1;6;23;0.4;1;8;5.173913043;20;119;0.6;1;12;0.47826087;5;11;1.52173913;13;35;0.88961039;5;137;37.55;176;751;1.116883117;7;172;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0;0;0;2.746987952;23;684;3.425702811;32;853;1.18875502;4;296;29;1.823529412;7;62;0;0;0;7;16;238;1;1;29;0.088235294;3;3;0.323529412;4;11;0.979919679;6;244;63.93103448;194;1854;1.510040161;9;376;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;0.111111111;1;1;4.301310044;39;985;6.004366812;53;1375;1.344978166;5;308;9;4.636363636;14;51;0;0;0;19.54545455;65;215;1;1;9;1.454545455;8;16;1.272727273;10;14;0.860262009;5;197;248.7777778;499;2239;2.401746725;12;550;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;0;0;0;2.848739496;22;678;3.970588235;30;945;1.218487395;5;290;20;1.086956522;7;25;0;0;0;10.13043478;100;233;1;1;20;0.956521739;19;22;0.217391304;3;5;1.113445378;4;265;81.45;631;1629;2.050420168;9;488;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;0;0;0;4.3203125;32;553;5.6640625;33;725;1.4140625;4;181;8;2.3;9;23;0;0;0;10;67;100;1;1;8;1.8;5;18;2.8;10;28;0.703125;3;90;140.875;733;1127;2.2109375;13;283;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;2.52;16;63;4.64;32;116;1.36;4;34;4;2;5;8;0;0;0;6;13;24;1;1;4;0.5;2;2;0.25;1;1;0.84;3;21;58.75;109;235;1.72;6;43;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;0.08;1;2;4.746305419;68;1927;5.746305419;66;2333;1.376847291;4;559;25;2.689655172;13;78;0;0;0;11.68965517;55;339;1;1;25;0.034482759;1;1;2.310344828;12;67;0.980295567;6;398;152.32;593;3808;2.110837438;12;857;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;0.25;1;3;4.580808081;28;907;7.388888889;36;1463;1.621212121;4;321;12;1.846153846;4;24;0.166666667;1;2;9.769230769;39;127;0.833333333;1;10;0.076923077;1;1;5.461538462;24;71;1.131313131;4;224;181.25;588;2175;2.914141414;12;577;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;0;0;0;4.607142857;35;258;6.017857143;43;337;1.392857143;4;78;6;4;14;24;0;0;0;8.333333333;29;50;1;1;6;0.833333333;4;5;1;5;6;1.321428571;5;74;97.83333333;355;587;2.142857143;8;120;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;0;0;0;5.335689046;34;1510;6.303886926;47;1784;1.501766784;4;425;14;2.2;7;44;0;0;0;10.45;46;209;1;1;14;0;0;0;3.7;16;74;1.03180212;4;292;198.3571429;678;2777;2.381625442;16;674;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;0;0;0;4.538461538;29;177;6.179487179;39;241;1.487179487;5;58;5;2.166666667;7;13;0.2;1;1;6.166666667;16;37;0.8;1;4;0;0;0;0.333333333;1;2;1.41025641;5;55;89.6;224;448;2.358974359;14;92;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;1;4;4.5;7;18;0;0;0;0;0;0;0;0;0;0.388888889;1;7;10;12;40;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;0;0;0;3.773195876;19;366;4.587628866;25;445;1.463917526;5;142;10;0.6;3;6;0;0;0;4.3;15;43;1;1;10;0;0;0;5.4;17;54;1.113402062;5;108;78.5;193;785;2.206185567;8;214;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;0;0;0;2.649484536;36;257;4.371134021;52;424;1.195876289;4;116;14;2;5;30;0.071428571;1;1;5.6;16;84;0.928571429;1;13;1.133333333;6;17;0.866666667;4;13;0.793814433;4;77;55.42857143;212;776;1.628865979;11;158;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;0;0;0;3.546391753;25;344;5.06185567;24;491;1.350515464;4;131;10;0.466666667;3;14;0;0;0;2.733333333;15;82;1;1;10;0.2;3;6;0.5;8;15;0.958762887;7;93;88.3;197;883;2.010309278;11;195;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;0.066666667;1;1;1.825870647;16;367;3.587064677;33;721;1.213930348;3;244;15;1.535714286;6;43;0;0;0;6.428571429;21;180;1;1;15;0.25;3;7;0.75;8;21;0.890547264;4;179;88;416;1320;1.567164179;11;315;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;0;0;0;3.068181818;13;270;7.090909091;29;624;1.943181818;6;171;8;0.7;5;7;0;0;0;2.6;15;26;1;1;8;0.8;6;8;6.2;33;62;1.465909091;5;129;113;279;904;2.727272727;12;240;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;0;0;0;2.6;28;234;4.188888889;28;377;1.233333333;5;111;22;0.590909091;6;13;0.136363636;1;3;2.909090909;12;64;0.863636364;1;19;17.45454545;188;384;1.181818182;15;26;0.777777778;3;70;54.86363636;264;1207;1.677777778;10;151;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;0.642857143;4;9;3.271028037;25;350;6.700934579;38;717;1.719626168;5;184;14;1.722222222;14;31;0;0;0;4.388888889;20;79;1;1;14;0.166666667;2;3;1.555555556;16;28;1.205607477;4;129;88.14285714;222;1234;2.364485981;10;253;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;1.083333333;6;13;4.816993464;68;737;8.359477124;97;1279;1.549019608;5;237;12;2.166666667;18;26;0;0;0;11.75;64;141;1;1;12;0.25;2;3;0.583333333;3;7;0.790849673;3;121;158;790;1896;3.405228758;63;521;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;0.24;1;6;3.956989247;44;736;9.543010753;115;1775;1.661290323;9;309;25;1.6875;5;54;0;0;0;5.1875;26;166;1;1;25;0.8125;10;26;0.625;14;20;1.295698925;9;241;102.4;315;2560;3.451612903;36;642;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;0.230769231;1;3;2.775510204;19;272;5.653061224;39;554;1.357142857;5;133;13;2.529411765;8;43;0;0;0;5.294117647;18;90;1;1;13;0.235294118;2;4;0.470588235;3;8;1.153061224;8;113;77.61538462;178;1009;1.93877551;8;190;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0;0;0;1.694915254;14;100;3.711864407;22;219;1.288135593;3;76;8;2;7;16;0.25;1;2;7.25;18;58;0.75;1;6;1.25;6;10;0.125;1;1;0.881355932;3;52;56;128;448;1.711864407;5;101;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
