pre;ACD_avg;ACD_max;ACD_sum;FOUT_avg;FOUT_max;FOUT_sum;MLOC_avg;MLOC_max;MLOC_sum;NBD_avg;NBD_max;NBD_sum;NOCU;NOF_avg;NOF_max;NOF_sum;NOI_avg;NOI_max;NOI_sum;NOM_avg;NOM_max;NOM_sum;NOT_avg;NOT_max;NOT_sum;NSF_avg;NSF_max;NSF_sum;NSM_avg;NSM_max;NSM_sum;PAR_avg;PAR_max;PAR_sum;TLOC_avg;TLOC_max;TLOC_sum;VG_avg;VG_max;VG_sum;post;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0;0;0;3.531914894;23;332;6.840425532;51;643;1.531914894;5;144;12;2.785714286;9;39;0.083333333;1;1;6.428571429;13;90;0.916666667;1;11;0.142857143;1;2;0.285714286;4;4;0.904255319;5;85;81.16666667;187;974;2.478723404;11;233;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0;0;0;4.257575758;29;281;8.954545455;36;591;1.863636364;5;123;9;1.333333333;6;12;0.111111111;1;1;2.777777778;7;25;0.888888889;1;8;0.888888889;3;8;4.555555556;21;41;1.666666667;7;110;94.77777778;259;853;2.833333333;10;187;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;2.202702703;20;163;5.27027027;32;390;1.405405405;5;104;8;1.818181818;4;20;0;0;0;6.727272727;22;74;1;1;8;0.636363636;6;7;0;0;0;0.743243243;4;55;79.125;265;633;2.067567568;10;153;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;1.153846154;5;15;1.769230769;11;23;1.076923077;2;14;2;1;1;2;0;0;0;5.5;8;11;1;1;2;0;0;0;1;1;2;0.923076923;3;12;31.5;46;63;1.076923077;2;14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.25;2;2;3.636363636;21;280;6.298701299;39;485;1.532467532;4;118;8;2;8;16;0;0;0;7.375;22;59;1;1;8;1.375;2;11;2.25;9;18;1.194805195;5;92;101.25;255;810;2.194805195;10;169;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1.5;3;3;6.238095238;27;131;9.857142857;43;207;1.857142857;4;39;2;4.5;7;9;0;0;0;10.5;11;21;1;1;2;2;4;4;0;0;0;0.619047619;4;13;155.5;200;311;2.761904762;10;58;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;2;2;2;7.380952381;28;310;17.30952381;78;727;2.214285714;5;93;1;10.5;20;21;0;0;0;14.5;26;29;1;1;1;19;37;38;6;12;12;0.857142857;3;36;883;883;883;5.714285714;24;240;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;0;0;0;5.333333333;42;592;7.711711712;63;856;1.792792793;6;199;9;3.888888889;14;35;0;0;0;12;56;108;1;1;9;1.666666667;14;15;0.333333333;2;3;0.765765766;5;85;131.5555556;687;1184;2.585585586;17;287;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0;0;0;0.642857143;5;9;3.785714286;17;53;1.714285714;4;24;4;1.25;4;5;0.25;1;1;3.25;7;13;0.75;1;3;4;11;16;0.25;1;1;0.714285714;2;10;32;69;128;1.928571429;6;27;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;0;0;0;5.983870968;99;742;9.411290323;87;1167;2.032258065;5;252;6;4.428571429;21;31;0;0;0;17.57142857;52;123;1;1;6;0.428571429;2;3;0.142857143;1;1;0.879032258;5;109;250.6666667;941;1504;3.008064516;25;373;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0.25;1;1;2.476190476;27;52;5.333333333;57;112;1.333333333;5;28;4;2;4;8;0;0;0;4.5;7;18;1;1;4;1;2;4;0.75;2;3;0.619047619;4;13;54.25;120;217;2.047619048;13;43;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;0.536231884;12;37;3.758083832;138;3138;6.463473054;139;5397;1.453892216;6;1214;69;2.68627451;60;274;0.260869565;1;18;7.764705882;125;792;0.739130435;1;51;1.823529412;54;186;0.401960784;16;41;1.009580838;7;843;121.6376812;2355;8393;2.422754491;27;2023;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;0;0;0;2;7;10;2.8;7;14;1;1;5;1;0;0;0;0;0;0;4;4;4;1;1;1;1;1;1;1;1;1;0.4;1;2;34;34;34;1;1;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0.342105263;5;13;0.184210526;1;7;9;0.888888889;4;8;0.888888889;1;8;4.222222222;12;38;0.111111111;1;1;0.111111111;1;1;0;0;0;0.657894737;4;25;12;38;108;0.184210526;1;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;1;4;4;8;16;0;0;0;0.5;2;2;0;0;0;0.625;2;10;9;15;36;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0;0;0;0;0;0;17;0.764705882;12;13;1;1;17;5.294117647;18;90;0;0;0;1.470588235;6;25;0;0;0;0.511111111;2;46;11.76470588;28;200;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;0.045454545;1;2;5.117154812;81;2446;10.69874477;277;5114;1.721757322;6;823;44;2.277777778;11;123;0.204545455;1;9;7.203703704;53;389;0.795454545;1;35;3.444444444;88;186;1.648148148;30;89;1.115062762;6;533;158;1457;6952;3.359832636;59;1606;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;2.35;14;141;4.316666667;32;259;1.366666667;4;82;7;1.857142857;3;13;0;0;0;8.571428571;15;60;1;1;7;0.142857143;1;1;0;0;0;0.616666667;2;37;66.71428571;149;467;1.683333333;9;101;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;3.250965251;71;842;5.590733591;71;1448;1.33976834;5;347;16;4.5;19;72;0;0;0;16.125;53;258;1;1;16;0.25;3;4;0.0625;1;1;0.799227799;4;207;139.375;620;2230;2.05019305;17;531;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0;0;0;0;0;0;15;1.666666667;8;25;1;1;15;7.8;37;117;0;0;0;1.8;17;27;0;0;0;0.478632479;2;56;16.13333333;64;242;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0;0;0;0;0;0;18;0.666666667;6;12;1;1;18;3.5;19;63;0;0;0;0.888888889;6;16;0;0;0;0.19047619;1;12;8.611111111;30;155;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0;0;0;0;0;0;13;1.384615385;5;18;1;1;13;6.461538462;16;84;0;0;0;0;0;0;0;0;0;0.392857143;1;33;12.61538462;25;164;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0.023255814;1;1;2.871179039;47;1315;5;67;2290;1.362445415;7;624;43;2.088888889;9;94;0.139534884;1;6;10.02222222;40;451;0.860465116;1;37;0.377777778;3;17;0.155555556;3;7;0.888646288;7;407;85.11627907;381;3660;1.879912664;15;861;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;3.419014085;37;971;6.781690141;64;1926;1.577464789;7;448;21;3.238095238;16;68;0;0;0;13.42857143;72;282;1;1;21;1;6;21;0.095238095;1;2;0.802816901;4;228;132.1904762;840;2776;2.503521127;20;711;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;2.133333333;9;64;3.6;22;108;1.133333333;3;34;4;3.25;5;13;0.25;1;1;7.5;10;30;0.75;1;3;3;6;12;0;0;0;1;3;30;57.5;116;230;1.733333333;8;52;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;2.405286344;29;546;4.511013216;28;1024;1.374449339;4;312;17;2.764705882;6;47;0;0;0;13.23529412;27;225;1;1;17;0.117647059;1;2;0.117647059;1;2;0.885462555;4;201;103.2352941;223;1755;1.788546256;8;406;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;3.928571429;22;55;15.57142857;62;218;1.928571429;4;27;1;5;8;10;0;0;0;7;11;14;1;1;1;0.5;1;1;0;0;0;2.071428571;5;29;263;263;263;6.071428571;23;85;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;0.12962963;6;7;2.331406551;120;1210;5.909441233;173;3067;0.741811175;8;385;54;1.436363636;19;79;0.740740741;1;40;6.654545455;34;366;0.259259259;1;14;3.836363636;95;211;2.527272727;49;139;1.784200385;13;926;81.90740741;1062;4423;1.732177264;63;899;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;0;0;0;1.095890411;16;80;18.42465753;148;1345;1.164383562;4;85;5;55;273;275;0.6;1;3;5.2;12;26;0.4;1;2;0.4;2;2;9.4;47;47;1.821917808;7;133;273.6;940;1368;3.95890411;43;289;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;0.033707865;3;3;3.27865477;73;4777;5.778997941;186;8420;1.463967056;10;2133;89;1.989583333;8;191;0.056179775;1;5;14.83333333;126;1424;0.943820225;1;84;1.625;66;156;0.34375;11;33;0.768702814;5;1120;136.2921348;2966;12130;2.088538092;58;3043;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0.05;1;1;0;0;0;3;0;0;0;1;1;3;6.666666667;15;20;0;0;0;3.333333333;10;10;0;0;0;1.85;9;37;26;55;78;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0.252427184;3;26;0.40776699;4;42;0.27184466;2;28;12;0;0;0;0.833333333;1;10;8.583333333;19;103;0.166666667;1;2;0.583333333;7;7;0;0;0;0.524271845;2;54;17.58333333;82;211;0.27184466;2;28;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0.166666667;1;1;2.545454545;18;84;7.96969697;52;263;1.363636364;5;45;6;4.333333333;22;26;0.833333333;1;5;4.166666667;12;25;0.166666667;1;1;0.166666667;1;1;1.333333333;8;8;2.121212121;10;70;64.5;320;387;2.03030303;11;67;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;0.001876173;1;1;0.016885553;6;9;0.393996248;2;210;27;9.592592593;204;259;0.814814815;1;22;19.7037037;205;532;0.185185185;1;5;0.37037037;6;10;0.037037037;1;1;1.114446529;5;594;52.07407407;445;1406;0.39587242;3;211;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;0.666666667;3;4;9.727272727;75;856;33.09090909;280;2912;3.022727273;17;266;6;8.5;22;51;0.666666667;1;4;13.83333333;58;83;0.333333333;1;2;2.666666667;15;16;0;0;0;3;12;264;561.6666667;2721;3370;8.431818182;44;742;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;0;0;0;2.249070632;103;605;10.23420074;490;2753;1.576208178;9;424;32;1.28125;8;41;0.03125;1;1;8.40625;99;269;0.96875;1;31;1.84375;51;59;0;0;0;1.200743494;4;323;111.03125;2011;3553;4.033457249;209;1085;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0;0;0;2.564705882;46;218;10.57647059;130;899;1.611764706;9;137;4;17;42;68;0.25;1;1;21.25;74;85;0.75;1;3;5;12;20;0;0;0;0.705882353;3;60;303.25;893;1213;3.211764706;33;273;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0.111111111;2;2;2.164705882;13;184;9.188235294;54;781;1.858823529;8;158;18;0.277777778;2;5;0;0;0;4.722222222;33;85;1;1;18;0.111111111;2;2;0;0;0;1.141176471;4;97;60.61111111;552;1091;2.847058824;10;242;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;0.5;4;8;1.621716287;30;926;7.863397548;224;4490;1.073555166;8;613;16;4.294117647;16;73;0.4375;1;7;33;151;561;0.5625;1;9;0.470588235;4;8;0.588235294;4;10;1.882661996;24;1075;375.8125;2168;6013;1.737302977;33;992;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;0;0;0;5.056410256;222;3944;14.25641026;499;11120;1.920512821;10;1498;88;2.863636364;21;252;0.011363636;1;1;8.545454545;36;752;0.988636364;1;87;1.170454545;51;103;0.318181818;20;28;1.566666667;7;1222;160.0568182;1523;14085;4.624358974;145;3607;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;0.5;3;3;10.34482759;282;600;25.98275862;788;1507;2.103448276;8;122;6;5.857142857;24;41;0;0;0;7;15;49;1;1;6;1;5;7;1.285714286;9;9;1.224137931;4;71;291.8333333;1367;1751;6.75862069;172;392;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0;0;0;3.474226804;36;337;9.515463918;142;923;1.731958763;8;168;7;10.14285714;22;71;0.142857143;1;1;12.71428571;32;89;0.857142857;1;6;4.285714286;29;30;1.142857143;6;8;0.670103093;3;65;179.5714286;546;1257;3.793814433;50;368;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;0;0;0;4.46985447;96;2150;15.15800416;169;7291;2.201663202;9;1059;17;10.23529412;77;174;0.176470588;1;3;28.05882353;298;477;0.823529412;1;14;19.23529412;201;327;0.235294118;4;4;0.588357588;6;283;519.4117647;5228;8830;4.563409563;103;2195;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0.205479452;2;15;0.123287671;1;9;15;1.466666667;15;22;0.933333333;1;14;4.866666667;14;73;0.066666667;1;1;0;0;0;0;0;0;0.109589041;2;8;10.66666667;33;160;0.123287671;1;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0;0;0;1.776978417;21;247;6.848920863;103;952;1.568345324;8;218;11;3.181818182;8;35;0;0;0;12.36363636;27;136;1;1;11;0.545454545;3;6;0.272727273;2;3;0.935251799;5;130;127.9090909;374;1407;2.366906475;32;329;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0;0;0;16.71830986;225;2374;13.91549296;366;1976;1.021126761;5;145;13;2.153846154;19;28;0.153846154;1;2;8.692307692;13;113;0.846153846;1;11;5.692307692;70;74;2.230769231;29;29;0.901408451;5;128;185.6153846;1373;2413;8.352112676;122;1186;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;0;0;0;3.672727273;38;1818;12.81212121;137;6342;1.822222222;10;902;41;8.512195122;99;349;0.195121951;1;8;12;55;492;0.804878049;1;33;0.756097561;6;31;0.073170732;2;3;0.864646465;7;428;195.1463415;1133;8001;5.036363636;53;2493;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;0;0;0;3.037280702;223;1385;17.63815789;671;8043;1.910087719;10;871;19;7.052631579;49;134;0.105263158;1;2;23.36842105;242;444;0.894736842;1;17;2.315789474;25;44;0.631578947;11;12;0.679824561;6;310;515.2105263;4811;9789;5.986842105;310;2730;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;0;0;0;3.451612903;30;856;11.37903226;168;2822;1.221774194;5;303;10;2.7;9;27;0.1;1;1;24.6;209;246;0.9;1;9;0.4;3;4;0.2;1;2;1.891129032;10;469;347.6;3028;3476;2.540322581;75;630;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0;0;0;1.443181818;20;127;6.897727273;44;607;1.579545455;5;139;9;3.222222222;4;29;0;0;0;8.222222222;14;74;1;1;9;2;15;18;1.555555556;14;14;0.806818182;3;71;98.22222222;270;884;2.715909091;10;239;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;0.228070175;5;26;4.391793142;83;7813;9.554243957;196;16997;1.923552558;9;3422;114;2.416058394;25;331;0.026315789;1;3;11.93430657;101;1635;0.973684211;1;111;1.138686131;32;156;1.01459854;69;139;1.25519955;13;2233;200.5614035;1724;22864;3.192804947;58;5680;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
